1273256443278315521,Wed Jun 17 14:09:26 +0000 2020,@TheNikSahni From whom did you learn Chinese History? Ram Guha or Romila Thapar?,36271552,en
1273255937168470017,Wed Jun 17 14:07:26 +0000 2020,@kaul_vivek during the dot com boom in 2000, all groups thought that I would buy all my requirements from… https://t.co/iOhGaCBiMb,36271552,en
1273186243296165888,Wed Jun 17 09:30:29 +0000 2020,@YashwantSinha Sir Bonds mature. Men have a choice of whether to mature. Remember your name was "turn around YS" -… https://t.co/yKMCrdbZCX,36271552,en
1273126003490066438,Wed Jun 17 05:31:07 +0000 2020,@primeinvestorin arre this is very different from what I read in The Hindu last week...,36271552,en
1272925714149335042,Tue Jun 16 16:15:14 +0000 2020,@kumarsamit so what's the verdict? LOW barrier or HIGH barrier?,36271552,en
1272868229040373760,Tue Jun 16 12:26:49 +0000 2020,@rahulkanwal but in the end, Cassandra was right...If I am not wrong!,36271552,en
1272860674893340684,Tue Jun 16 11:56:48 +0000 2020,@drmokashi elxsi,36271552,en
1272834475391516673,Tue Jun 16 10:12:41 +0000 2020,@arunavaguin TaMo and Ta Steel have been doing their best to shore up the UK economy, but its not working. They pai… https://t.co/0LsE1IzXii,36271552,en
1272724374831816705,Tue Jun 16 02:55:11 +0000 2020,@_Mutual_Funds_ Yo!!,36271552,en
1272716530648662016,Tue Jun 16 02:24:01 +0000 2020,@_Mutual_Funds_ segregation ka interest portion I think :-),36271552,en
1272711034181046272,Tue Jun 16 02:02:11 +0000 2020,@CHAVAN77 @DoctorRichaBjp Who Bhatt? same people, who made a movie on Praveen Babi?,36271552,en
1272669607468261376,Mon Jun 15 23:17:34 +0000 2020,@KanganaTeam - Kangana made 2 choices - taking panga with the #nepotisminbollywood gang and supporting… https://t.co/edh2auFJhn,36271552,en
1272531770496278532,Mon Jun 15 14:09:51 +0000 2020,@_Mutual_Funds_ @EdelweissAMC @SundaramYogesh,36271552,en
1272435272530063360,Mon Jun 15 07:46:24 +0000 2020,@SriniMoneyKare @NagpalManoj @AaratiKrishnan @shyamsek @DeepakRKhemani @ganesh @FTIIndia right now FT must be conce… https://t.co/mKUV59mYSP,36271552,en
